searge,name,side,desc
func_150242_c,getItalic,0,Whether or not text of this ChatStyle should be italicized.
func_150225_c,setStrikethrough,0,"Sets whether or not to format text of this ChatStyle using strikethrough.  Set to false if, e.g., the parent style uses strikethrough and you want to override that for this style."
func_150236_d,getStrikethrough,0,Whether or not to format text of this ChatStyle using strikethrough.
func_150228_d,setUnderlined,0,"Sets whether or not text of this ChatStyle should be underlined.  Set to false if, e.g., the parent style is underlined and you want to override that for this style."
func_150234_e,getUnderlined,0,Whether or not text of this ChatStyle should be underlined.
func_150237_e,setObfuscated,0,"Sets whether or not text of this ChatStyle should be obfuscated.  Set to false if, e.g., the parent style is obfuscated and you want to override that for this style."
func_150233_f,getObfuscated,0,Whether or not text of this ChatStyle should be obfuscated.
func_150229_g,isEmpty,0,Whether or not this style is empty (inherits everything from the parent).
func_150235_h,getChatClickEvent,0,The effective chat click event.
func_150210_i,getChatHoverEvent,0,The effective chat hover event.
func_150218_j,getFormattingCode,0,"Gets the equivalent text formatting code for this style, without the initial section sign (U+00A7) character."
func_150232_l,createShallowCopy,0,"Creates a shallow copy of this style.  Changes to this instance's values will not be reflected in the copy, but changes to the parent style's values WILL be reflected in both this instance and the copy, wherever either does not override a value."
func_150206_m,createDeepCopy,0,Creates a deep copy of this style.  No changes to this instance or its parent style will be reflected in the copy.
func_150224_n,getParent,0,Gets the immediate parent of this ChatStyle.
func_76146_a,getKey,0,
func_76145_b,getValue,0,
func_150706_a,generateDispenserContents,0,
func_76293_a,generateChestContents,0,Generates the Chest contents.
func_92080_a,addAll,0,
func_74372_a,grabMouseCursor,0,Grabs the mouse cursor it doesn't move and isn't seen.
func_74373_b,ungrabMouseCursor,0,Ungrabs the mouse cursor so it can be moved and set it to the center of the screen
func_74374_c,mouseXYChange,0,
func_71575_a,getCrashReport,0,Gets the CrashReport wrapped by this exception.
func_74290_a,getTimestampedPNGFileForDirectory,0,"Creates a unique PNG file in the given directory named by a timestamp.  Handles cases where the timestamp alone is not enough to create a uniquely named file, though it still might suffer from an unlikely race condition where the filename was unique when this method was called, but another process or thread created a file at the same path immediately after this method returned."
func_148260_a,saveScreenshot,0,"Saves a screenshot in the game directory with a time-stamped filename.  Args: gameDirectory, requestedWidthInPixels, requestedHeightInPixels, frameBuffer"
func_148259_a,saveScreenshot,0,"Saves a screenshot in the game directory with the given file name (or null to generate a time-stamped name).  Args: gameDirectory, fileName, requestedWidthInPixels, requestedHeightInPixels, frameBuffer"
func_150265_g,getChatComponentText_TextValue,0,Gets the text value of this ChatComponentText.  TODO: what are getUnformattedText and getUnformattedTextForChat missing that made someone decide to create a third equivalent method that only ChatComponentText can implement?
func_148754_a,getObjectById,0,Gets the object identified by the given ID.
func_148756_a,addObject,0,"Adds a new object to this registry, keyed by both the given integer ID and the given string."
func_148753_b,containsId,0,Gets a value indicating whether this registry contains an object that can be identified by the given integer value
func_148757_b,getIDForObject,0,Gets the integer ID we use to identify the given object.
func_148750_c,getNameForObject,0,Gets the name we use to identify the given object.
func_148755_c,ensureNamespaced,0,"Ensures that the given name is indicated by a colon-delimited namespace, prepending ""minecraft:"" if it is not already."
func_72320_b,getAverageEdgeLength,0,Returns the average length of the edges of the bounding box.
func_72321_a,addCoord,0,"Adds the coordinates to the bounding box extending it if the point lies outside the current ranges. Args: x, y, z"
func_72330_a,getBoundingBox,0,"Returns a bounding box with the specified bounds. Args: minX, minY, minZ, maxX, maxY, maxZ"
func_111270_a,union,0,
func_72316_a,calculateXOffset,0,"if instance and the argument bounding boxes overlap in the Y and Z dimensions, calculate the offset between them in the X dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
func_72318_a,isVecInside,0,Returns if the supplied Vec3D is completely inside the bounding box
func_72327_a,calculateIntercept,0,
func_72329_c,copy,0,Returns a copy of the bounding box.
func_72314_b,expand,0,"Returns a bounding box expanded by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
func_72324_b,setBounds,0,"Sets the bounds of the bounding box. Args: minX, minY, minZ, maxX, maxY, maxZ"
func_72326_a,intersectsWith,0,Returns whether the given bounding box intersects with this one. Args: axisAlignedBB
func_72323_b,calculateYOffset,0,"if instance and the argument bounding boxes overlap in the X and Z dimensions, calculate the offset between them in the Y dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
func_72333_b,isVecInYZ,0,Checks if the specified vector is within the YZ dimensions of the bounding box. Args: Vec3D
func_72325_c,getOffsetBoundingBox,0,"Returns a bounding box offseted by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
func_72322_c,calculateZOffset,0,"if instance and the argument bounding boxes overlap in the Y and X dimensions, calculate the offset between them in the Z dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
func_72315_c,isVecInXZ,0,Checks if the specified vector is within the XZ dimensions of the bounding box. Args: Vec3D
func_72317_d,offset,0,"Offsets the current bounding box by the specified coordinates. Args: x, y, z"
func_72328_c,setBB,0,Sets the bounding box to the same bounds as the bounding box passed in. Args: axisAlignedBB
func_72319_d,isVecInXY,0,Checks if the specified vector is within the XY dimensions of the bounding box. Args: Vec3D
func_72331_e,contract,0,Returns a bounding box that is inset by the specified amounts
func_148745_a,getByValue,0,
func_148746_a,put,0,
func_148744_b,containsId,0,
func_148747_b,get,0,
func_150827_a,getLastTranslationUpdateTimeInMilliseconds,0,"Gets the time, in milliseconds since epoch, that the translation mapping was last updated"
func_74838_a,translateToLocal,0,Translates a Stat name
func_74837_a,translateToLocalFormatted,0,Translates a Stat name with format args
func_150826_b,translateToFallback,0,Translates a Stat name using the fallback (hardcoded en_US) locale.  Looks like it's only intended to be used if translateToLocal fails.
func_94522_b,canTranslate,0,Determines whether or not translateToLocal will find a translation for the given key.
func_82594_a,getObject,0,
func_82595_a,putObject,0,Register an object on this registry.
func_76162_a,getNumHashElements,0,
func_76157_a,hash,0,the hash function
func_76158_a,getHashIndex,0,gets the index in the hash given the array length and the hashed key
func_76156_a,createKey,0,creates the key in the hash table
func_76164_a,getValueByKey,0,get the value from the map given the key
func_76163_a,add,0,Add a key-value pair.
func_76154_a,copyHashTableTo,0,copies the hash table to the specified array
func_76153_b,resizeTable,0,resizes the table
func_76161_b,containsItem,0,
func_76160_c,getEntry,0,
func_76159_d,remove,0,calls the removeKey method and returns removed object
func_76152_e,removeKey,0,removes the key from the hash linked list
func_76155_g,getHashedKey,0,returns the hashed key given the original key
func_71566_a,isAllowedCharacter,0,Checks if the given character is allowed to be put into chat.\n \n@param character The character to check
func_71565_a,filerAllowedCharacters,0,Filter string by only keeping those characters for which isAllowedCharacter() returns true.
func_152757_a,add,0,
func_152758_b,capacity,0,
func_152756_c,array,0,
func_74275_a,updateTimer,0,Updates all fields of the Timer using the current time
func_76337_a,ticksToElapsedTime,0,"Returns the time elapsed for the given number of ticks, in ""mm:ss"" format."
func_76338_a,stripControlCodes,0,
func_151246_b,isNullOrEmpty,0,Returns a value indicating whether the given string is null or empty.
func_151211_a,jsonElementTypeIsString,0,Is the given JsonElement a string?
func_151206_a,getJsonElementStringValue,0,Gets the string value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151205_a,jsonObjectFieldTypeIsString,0,Does the given JsonObject contain a string field with the given name?
func_151221_a,getJsonObjectFloatFieldValueOrDefault,0,"Gets the float value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151208_a,getJsonObjectIntegerFieldValueOrDefault,0,"Gets the integer value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151213_a,getJsonObjectJsonArrayFieldOrDefault,0,"Gets the JsonArray field on the JsonObject with the given name, or the given default value if the field is missing."
func_151218_a,getJsonObjectFieldOrDefault,0,"Gets the JsonObject field on the JsonObject with the given name, or the given default value if the field is missing."
func_151219_a,getJsonObjectStringFieldValueOrDefault,0,"Gets the string value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151209_a,getJsonObjectBooleanFieldValueOrDefault,0,"Gets the boolean value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151216_b,getJsonElementBooleanValue,0,Gets the boolean value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
